Age,Fare,FamilySize,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
0.4333115021019105,-0.12491978668775715,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.35646165878061925,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.103685364323913,-0.4867562231804066,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
-0.10463740114712776,0.06635974158478332,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.6416342675729514,-0.22408312108167944,1.9195639980971484,1.0,0.0,0.0,0.0,1.0
0.663861032065784,-0.01644415947004014,3.159833412386169,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.5029485386158568,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.7962859910387483,4.647001076532463,2.539698705241659,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.48977642625839407,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.8175607187083664,-0.09027201697708476,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.10463740114712776,2.301728820789,0.059159876663617654,1.0,0.0,1.0,0.0,0.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
2.8156566450619374,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,1.0060617003323709,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
0.9712604053509487,0.39858208016340624,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.5028639729296732,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.642586304396166,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.8731358343600396,-0.2859972841804228,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
-1.1805352076452043,-0.42207354059350805,0.059159876663617654,1.0,0.0,1.0,0.0,0.0
0.8175607187083664,-0.4576454924460446,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.1814872444684189,-0.22559322262067316,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-2.025883484179407,0.18876253192945994,1.2994292909526381,1.0,0.0,1.0,0.0,0.0
-0.7962859910387483,-0.48977642625839407,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
-0.10463740114712776,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.3363340021468808,0.059159876663617654,0.0,1.0,0.0,1.0,0.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
-0.10463740114712776,-0.21191774308354583,0.6792945838081279,0.0,1.0,1.0,0.0,0.0
-0.8731358343600396,-0.29002422161773944,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-1.7184841108942426,0.1506737441786005,2.539698705241659,0.0,1.0,0.0,0.0,1.0
-0.642586304396166,-0.4913710934835715,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.509209308599987,0.8964967865378598,0.059159876663617654,1.0,0.0,1.0,0.0,0.0
-0.027787557825836574,-0.12491978668775715,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
2.738806801740646,0.5995101505357573,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
-0.10463740114712776,0.06635974158478332,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.642586304396166,-0.43700743807979686,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.06621247948648216,-0.5028639729296732,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-1.872183797536825,-0.08968408411123653,1.2994292909526381,1.0,0.0,0.0,0.0,1.0
-1.4110847376090778,0.2958951755118318,3.7799681195306793,0.0,1.0,0.0,0.0,1.0
-0.5657364610748749,-0.5028639729296732,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
0.663861032065784,0.962353321387736,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
1.2018099353148222,1.0323213593611125,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-1.9490336408581161,-0.08666388103324908,2.539698705241659,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.09027201697708476,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.10463740114712776,-0.3414522396297103,0.6792945838081279,0.0,1.0,1.0,0.0,0.0
-0.027787557825836574,-0.43700743807979686,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.7962859910387483,-0.4841568350646187,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.9499856776813307,-0.4888542575852486,3.159833412386169,1.0,0.0,0.0,0.0,1.0
-0.25833708778971004,-0.47400492578514347,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
0.20276197213803698,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.0268355210026219,0.2958951755118318,3.7799681195306793,1.0,0.0,0.0,0.0,1.0
-0.642586304396166,0.8314778546749452,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.25833708778971004,-0.3573908580066095,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
0.20276197213803698,0.48910360681684706,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.3351869311110013,-0.494391296561559,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-2.1926476441866094,-0.06451572512800753,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
0.0490622854954546,-0.397241430886295,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.5657364610748749,-0.46720946885967163,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.027787557825836574,-0.45714212526638004,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.49162277707340374,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
-0.10463740114712776,0.29992211294914856,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.9499856776813307,-0.43700743807979686,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
0.2796118154593281,-0.32928686163157667,1.2994292909526381,1.0,0.0,0.0,0.0,1.0
-1.0268355210026219,0.0437082184998772,1.9195639980971484,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.48888661775358366,4.647001076532463,2.539698705241659,1.0,0.0,0.0,0.0,1.0
-0.4120367744322925,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.027787557825836574,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.7194361477174571,-0.4902797934380587,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.2786597786361136,0.5833178351003071,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.25833708778971004,-0.23415046467497105,1.2994292909526381,0.0,1.0,0.0,0.0,1.0
2.277707741812899,-0.5024451714361923,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
3.199905861668393,0.04932982316237129,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.48888661775358366,0.6272778976347743,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
0.35646165878061925,-0.18532384824750675,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
0.35646165878061925,-0.12491978668775715,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.642586304396166,0.907737982394129,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
0.2796118154593281,-0.4741720436887921,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.5870111887444929,-0.4888542575852486,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.642586304396166,-0.494391296561559,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.4918744606632361,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.663861032065784,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.1621689579829361,0.059159876663617654,1.0,0.0,0.0,1.0,0.0
1.3555096219574045,0.39858208016340624,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.1421102859845589,-0.3573908580066095,0.059159876663617654,1.0,0.0,1.0,0.0,0.0
-0.5657364610748749,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.7194361477174571,-0.4505983519307405,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.9499856776813307,-0.3573083057891445,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
-0.642586304396166,-0.4888542575852486,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
3.1614809400077473,-0.49237782784290063,-0.5609748304808926,0.0,1.0,0.0,1.0,0.0
-0.027787557825836574,-0.22559322262067316,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.4120367744322925,4.335332226633905,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
-2.1027333275006983,-0.018709311778530763,3.159833412386169,1.0,0.0,0.0,0.0,1.0
-0.642586304396166,0.8314778546749452,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.24118689379868255,-0.04295550208861427,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
0.24118689379868255,-0.3866707201133388,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
1.8934585252064429,0.907737982394129,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-1.3342348942877866,-0.42207354059350805,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,0.0,1.0,0.0,1.0,0.0
-0.4120367744322925,-0.5046257580584992,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.19824427701513722,0.6792945838081279,1.0,0.0,1.0,0.0,0.0
1.2018099353148222,-0.5079822104125026,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.2796118154593281,-0.4894421904510968,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.7194361477174571,-0.5064721088735089,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.3555096219574045,-0.35646868933346404,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.027787557825836574,-0.12491978668775715,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.3351869311110013,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.48888661775358366,-0.3454791770670269,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.7962859910387483,-0.11921562980779811,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
0.5870111887444929,0.4207302360686478,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-1.0268355210026219,-0.4628462821463391,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.4120367744322925,0.9462455716384695,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.10463740114712776,-0.3414522396297103,0.6792945838081279,1.0,0.0,1.0,0.0,0.0
-0.5657364610748749,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.4120367744322925,-0.32928686163157667,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.7962859910387483,-0.5125125150294839,-0.5609748304808926,0.0,1.0,0.0,1.0,0.0
-0.8731358343600396,-0.41687275089321363,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.7962859910387483,0.09152810056801232,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
-0.1814872444684189,-0.49145565916975514,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.56478442425166,0.0437082184998772,1.9195639980971484,1.0,0.0,0.0,0.0,1.0
0.5485862670838473,-0.12491978668775715,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
0.9712604053509487,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.6629089952425693,-0.39623469652696586,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.5657364610748749,0.6925485130875209,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
2.0087332901883794,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.8559856403690119,-0.35646868933346404,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.5011867534870308,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.6629089952425693,0.5874293382238074,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
-1.0268355210026219,-0.49271407711891657,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
0.0490622854954546,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.47400492578514347,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,0.7519458402879414,5.6403722409642105,0.0,1.0,0.0,0.0,1.0
1.1249600919935312,-0.32425318983493084,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
0.8175607187083664,-0.331300330350235,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.25833708778971004,-0.4918744606632361,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.9499856776813307,-0.47400492578514347,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-2.1795831708219895,0.1506737441786005,2.539698705241659,0.0,1.0,0.0,0.0,1.0
-1.56478442425166,-0.2351571990343002,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,0.4589861417231558,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
1.2018099353148222,-0.08666388103324908,2.539698705241659,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.12642988822675086,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,0.48910360681684706,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
2.431407428455481,0.0260903672116169,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.9490336408581161,-0.061998889229684634,2.539698705241659,0.0,1.0,0.0,1.0,0.0
-2.1795831708219895,-0.4242561406845337,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
-0.642586304396166,-0.4888542575852486,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
2.0471582118490255,-0.030371322596999758,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.8731358343600396,-0.4902797934380587,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.13565761536436197,1.9195639980971484,0.0,1.0,0.0,0.0,1.0
1.586059151921278,-0.07030444769415023,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
0.0490622854954546,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.5101613454232016,-0.6484216535389205,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,0.7519458402879414,5.6403722409642105,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.34539461138084326,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-1.56478442425166,-0.01644415947004014,3.159833412386169,0.0,1.0,0.0,0.0,1.0
-2.1795831708219895,0.13683114673782454,1.2994292909526381,0.0,1.0,0.0,0.0,1.0
-1.9490336408581161,-0.20495516825442542,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,0.3583127057902398,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.3363340021468808,0.059159876663617654,1.0,0.0,0.0,1.0,0.0
1.2018099353148222,-0.11384570873513637,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.8175607187083664,-0.3363340021468808,0.6792945838081279,0.0,1.0,0.0,1.0,0.0
0.5101613454232016,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.20276197213803698,-0.3866707201133388,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.7962859910387483,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.7962859910387483,-0.4902797934380587,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-2.025883484179407,-0.12491978668775715,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
1.1249600919935312,-0.09027201697708476,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
2.2008578984916074,2.301728820789,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,0.0,1.0,0.0,1.0,0.0
0.9712604053509487,-0.47920571548543794,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
-0.4120367744322925,-0.3866707201133388,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.45714212526638004,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,0.7519458402879414,5.6403722409642105,0.0,1.0,0.0,0.0,1.0
0.35646165878061925,-0.5176307525123133,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.240234856975468,-0.5029485386158568,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.8731358343600396,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-2.1027333275006983,-0.43776248884929375,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
0.20276197213803698,-0.32928686163157667,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.25833708778971004,-0.2701412180209885,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-1.0268355210026219,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
0.8175607187083664,-0.024246350754841117,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
-0.4120367744322925,-0.5064721088735089,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.4333115021019105,-0.22559322262067316,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.5657364610748749,-0.5024451714361923,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.0490622854954546,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.49237782784290063,0.059159876663617654,0.0,1.0,0.0,1.0,0.0
0.12591212881674577,1.6323350375212924,0.059159876663617654,1.0,0.0,1.0,0.0,0.0
-0.1814872444684189,-0.4888542575852486,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
0.9712604053509487,-0.10478509950117394,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
0.20276197213803698,0.8876878608937296,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
0.0490622854954546,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.0268355210026219,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.1814872444684189,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
1.6629089952425693,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.4894421904510968,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.663861032065784,1.163700193253568,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.5657364610748749,-0.4601623283443675,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.7962859910387483,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.6810112260568116,-0.5024451714361923,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.8731358343600396,-0.3866707201133388,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.13565761536436197,1.9195639980971484,1.0,0.0,0.0,0.0,1.0
0.4333115021019105,1.0323213593611125,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.027787557825836574,-0.4918744606632361,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
2.277707741812899,-0.3766033765200472,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.872183797536825,-0.01644415947004014,3.159833412386169,1.0,0.0,0.0,0.0,1.0
-0.4120367744322925,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.49640476528021726,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
1.1249600919935312,-0.12491978668775715,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-1.6416342675729514,-0.11988611489111134,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
-0.7962859910387483,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.2796118154593281,-0.4012683683236117,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.3573908580066095,0.059159876663617654,1.0,0.0,1.0,0.0,0.0
-0.10463740114712776,-0.3363340021468808,0.059159876663617654,1.0,0.0,0.0,1.0,0.0
-0.027787557825836574,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.5657364610748749,-0.5049620073345151,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.0490622854954546,-0.5029485386158568,-0.5609748304808926,0.0,1.0,1.0,0.0,0.0
1.1249600919935312,1.163700193253568,0.6792945838081279,0.0,1.0,0.0,1.0,0.0
-0.3351869311110013,-0.4918744606632361,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.4120367744322925,-0.35646868933346404,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
0.5870111887444929,0.40974072380221066,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
1.8934585252064429,-0.12491978668775715,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.5024451714361923,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.027787557825836574,-0.43776248884929375,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
2.508257271776772,-0.11384570873513637,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.0490622854954546,-0.32425318983493084,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
0.8944105620296575,-0.2414492887801075,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
-0.027787557825836574,-0.3414522396297103,0.6792945838081279,1.0,0.0,1.0,0.0,0.0
-0.10463740114712776,0.9462455716384695,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
0.0490622854954546,1.093228788100527,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
0.4333115021019105,9.667166525013505,-0.5609748304808926,1.0,0.0,1.0,0.0,0.0
1.586059151921278,-0.12491978668775715,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,0.0,1.0,0.0,1.0,0.0
-2.025883484179407,-0.01644415947004014,3.159833412386169,0.0,1.0,0.0,0.0,1.0
1.7397588385638605,0.955306180872432,0.6792945838081279,0.0,1.0,0.0,0.0,1.0
0.8175607187083664,-0.6484216535389205,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
0.5101613454232016,-0.43700743807979686,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.0268355210026219,0.1506737441786005,2.539698705241659,0.0,1.0,0.0,0.0,1.0
-0.3351869311110013,-0.4918744606632361,0.059159876663617654,0.0,1.0,0.0,0.0,1.0
2.2008578984916074,2.441497778832105,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
0.4333115021019105,2.0825124140450755,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.024246350754841117,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.3351869311110013,-0.6484216535389205,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
0.8944105620296575,-0.255795253400548,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
0.5870111887444929,-0.0504214440973993,0.059159876663617654,0.0,1.0,1.0,0.0,0.0
-0.10463740114712776,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,1.0,0.0
2.5851071150980633,0.921244330558889,0.059159876663617654,1.0,0.0,0.0,0.0,1.0
1.2018099353148222,-0.49237782784290063,-0.5609748304808926,1.0,0.0,0.0,0.0,1.0
-0.10463740114712776,-0.6484216535389205,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.7184841108942426,-0.061998889229684634,2.539698705241659,0.0,1.0,0.0,1.0,0.0
0.4333115021019105,-0.24069423801061057,0.6792945838081279,1.0,0.0,0.0,0.0,1.0
2.738806801740646,-0.49237782784290063,-0.5609748304808926,0.0,1.0,0.0,1.0,0.0
-0.10463740114712776,-0.4902797934380587,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-1.0268355210026219,-0.45714212526638004,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.7962859910387483,-0.4863374216869257,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
-0.10463740114712776,-0.12491978668775715,-0.5609748304808926,0.0,1.0,0.0,0.0,1.0
